filename,statement,error,error_stack_trace
sql/bronze_scope/sql-reference-commands/Query_syntax/pivot.slt,"SELECT empid,
       ""'2023_Q1'"" AS q1,
       ""'2023_Q2'"" AS q2,
       ""'2023_Q3'"" AS q3,
       ""'2023_Q4'"" AS q4
  FROM quarterly_sales
    PIVOT(sum(amount) FOR quarter IN (
      '2023_Q1',
      '2023_Q2',
      '2023_Q3',
      '2023_Q4'))
  ORDER BY empid","000200: Schema error: No field named ""'2023_Q1'"". Did you mean '2023_Q1'?.","0: DataFusion error: Schema error: No field named ""'2023_Q1'"". Did you mean '2023_Q1'?., at crates/core-executor/src/query.rs:1638:14
1: Collection([Diagnostic(Diagnostic { kind: Error, message: ""column ''2023_Q1'' not found"", span: None, notes: [DiagnosticNote { message: ""possible column 2023_Q1"", span: None }, DiagnosticNote { message: ""possible column 2023_Q2"", span: None }, DiagnosticNote { message: ""possible column 2023_Q3"", span: None }, DiagnosticNote { message: ""possible column 2023_Q4"", span: None }], helps: [] }, SchemaError(FieldNotFound { field: Column { relation: None, name: ""'2023_Q1'"" }, valid_fields: [Column { relation: None, name: ""empid"" }, Column { relation: None, name: ""2023_Q1"" }, Column { relation: None, name: ""2023_Q2"" }, Column { relation: None, name: ""2023_Q3"" }, Column { relation: None, name: ""2023_Q4"" }] }, Some(""""))), Diagnostic(Diagnostic { kind: Error, message: ""column ''2023_Q2'' not found"", span: None, notes: [DiagnosticNote { message: ""possible column 2023_Q1"", span: None }, DiagnosticNote { message: ""possible column 2023_Q2"", span: None }, DiagnosticNote { message: ""possible column 2023_Q3"", span: None }, DiagnosticNote { message: ""possible column 2023_Q4"", span: None }], helps: [] }, SchemaError(FieldNotFound { field: Column { relation: None, name: ""'2023_Q2'"" }, valid_fields: [Column { relation: None, name: ""empid"" }, Column { relation: None, name: ""2023_Q1"" }, Column { relation: None, name: ""2023_Q2"" }, Column { relation: None, name: ""2023_Q3"" }, Column { relation: None, name: ""2023_Q4"" }] }, Some(""""))), Diagnostic(Diagnostic { kind: Error, message: ""column ''2023_Q3'' not found"", span: None, notes: [DiagnosticNote { message: ""possible column 2023_Q1"", span: None }, DiagnosticNote { message: ""possible column 2023_Q2"", span: None }, DiagnosticNote { message: ""possible column 2023_Q3"", span: None }, DiagnosticNote { message: ""possible column 2023_Q4"", span: None }], helps: [] }, SchemaError(FieldNotFound { field: Column { relation: None, name: ""'2023_Q3'"" }, valid_fields: [Column { relation: None, name: ""empid"" }, Column { relation: None, name: ""2023_Q1"" }, Column { relation: None, name: ""2023_Q2"" }, Column { relation: None, name: ""2023_Q3"" }, Column { relation: None, name: ""2023_Q4"" }] }, Some(""""))), Diagnostic(Diagnostic { kind: Error, message: ""column ''2023_Q4'' not found"", span: None, notes: [DiagnosticNote { message: ""possible column 2023_Q1"", span: None }, DiagnosticNote { message: ""possible column 2023_Q2"", span: None }, DiagnosticNote { message: ""possible column 2023_Q3"", span: None }, DiagnosticNote { message: ""possible column 2023_Q4"", span: None }], helps: [] }, SchemaError(FieldNotFound { field: Column { relation: None, name: ""'2023_Q4'"" }, valid_fields: [Column { relation: None, name: ""empid"" }, Column { relation: None, name: ""2023_Q1"" }, Column { relation: None, name: ""2023_Q2"" }, Column { relation: None, name: ""2023_Q3"" }, Column { relation: None, name: ""2023_Q4"" }] }, Some("""")))])"
sql/bronze_scope/other/positional_parameters.slt,"SELECT SUM($1) as sum_first, MAX($2) as max_second, AVG($1) as avg_first
FROM VALUES (10, 100), (20, 200), (30, 300)","000200: Error during planning: Execution error: Function 'sum' user-defined coercion failed with ""Execution error: Sum not supported for Null"" No function matches the given name and argument types 'sum(Null)'. You might need to add explicit type casts.
	Candidate functions:
	sum(UserDefined)",
sql/bronze_scope/other/positional_parameters.slt,"SELECT SUM($1) AS q1_total,
       SUM($2) AS q2_total,
       SUM($3) AS q3_total,
       SUM($4) AS q4_total,
       MAX($5) AS q1_max,
       MAX($6) AS q2_max,
       MAX($7) AS q3_max,
       MAX($8) AS q4_max
FROM VALUES (100, 200, 300, 400, 10, 20, 30, 40),
            (150, 250, 350, 450, 15, 25, 35, 45)","000200: Error during planning: Execution error: Function 'sum' user-defined coercion failed with ""Execution error: Sum not supported for Null"" No function matches the given name and argument types 'sum(Null)'. You might need to add explicit type casts.
	Candidate functions:
	sum(UserDefined)","0: DataFusion error: Error during planning: table 'embucket.public.temp_table' not found, at crates/core-executor/src/query.rs:1638:14
1: Diagnostic(Diagnostic { kind: Error, message: ""table 'embucket.public.temp_table' not found"", span: None, notes: [], helps: [] }, Plan(""table 'embucket.public.temp_table' not found""))"
sql/bronze_scope/sql-reference-functions/Date_&_time/previous_day.slt,"WITH TEMP_TABLE AS (
    SELECT DATE '2025-05-01' AS ""Today's Date""
)
SELECT ""Today's Date"",
       PREVIOUS_DAY(""Today's Date"", 'Friday ') AS ""Previous Friday""
FROM TEMP_TABLE;","000200: SQL compilation error: Diagnostic { kind: Error, message: ""table 'embucket.public.temp_table' not found"", span: None, notes: [], helps: [] }","0: DataFusion error: Error during planning: table 'embucket.public.temp_table' not found, at crates/core-executor/src/query.rs:1638:14
1: Diagnostic(Diagnostic { kind: Error, message: ""table 'embucket.public.temp_table' not found"", span: None, notes: [], helps: [] }, Plan(""table 'embucket.public.temp_table' not found""))"
sql/bronze_scope/other/positional_parameters.slt,"SELECT category, SUM($2) as sum_val1, MAX($3) as max_val2
FROM (SELECT category, value1, value2 FROM test_data)
GROUP BY category
ORDER BY category","000200: Error during planning: Execution error: Function 'sum' user-defined coercion failed with ""Execution error: Sum not supported for Null"" No function matches the given name and argument types 'sum(Null)'. You might need to add explicit type casts.
	Candidate functions:
	sum(UserDefined)",
sql/bronze_scope/sql-reference-commands/Query_syntax/pivot.slt,"WITH
  sales_without_discount AS
    (SELECT * EXCLUDE(discount_percent) FROM quarterly_sales)
SELECT *
  FROM sales_without_discount
    PIVOT(SUM(amount) FOR quarter IN (ANY ORDER BY quarter))
  ORDER BY empid","000200: SQL compilation error: Diagnostic { kind: Error, message: ""table 'embucket.public.quarterly_sales' not found"", span: None, notes: [], helps: [] }","0: DataFusion error: This feature is not implemented: Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search, at crates/core-executor/src/query.rs:280:44
1: NotImplemented(""Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search"")"
sql/bronze_scope/sql-reference-functions/String_&_binary/search.slt,"SELECT SEARCH('5.1.33','32')",000200: SQL compilation error: unsupported feature: Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search,"0: DataFusion error: This feature is not implemented: Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search, at crates/core-executor/src/query.rs:280:44
1: NotImplemented(""Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search"")"
sql/bronze_scope/other/positional_parameters.slt,"SELECT SUM($1) as total, $2 as category
FROM VALUES (100, 'A'), (200, 'A'), (50, 'B'), (75, 'B')
GROUP BY $2
HAVING SUM($1) > 150
ORDER BY category","000200: Error during planning: Execution error: Function 'sum' user-defined coercion failed with ""Execution error: Sum not supported for Null"" No function matches the given name and argument types 'sum(Null)'. You might need to add explicit type casts.
	Candidate functions:
	sum(UserDefined)","0: DataFusion error: Error during planning: Execution error: Function 'sum' user-defined coercion failed with ""Execution error: Sum not supported for Null"" No function matches the given name and argument types 'sum(Null)'. You might need to add explicit type casts.
	Candidate functions:
	sum(UserDefined), at crates/core-executor/src/query.rs:1638:14
1: Plan(""Execution error: Function 'sum' user-defined coercion failed with \\""Execution error: Sum not supported for Null\\"" No function matches the given name and argument types 'sum(Null)'. You might need to add explicit type casts.\\n\\tCandidate functions:\\n\\tsum(UserDefined)"")"
sql/bronze_scope/sql-reference-commands/Query_syntax/pivot.slt,"WITH
  sales_without_amount AS
    (SELECT * EXCLUDE(amount) FROM quarterly_sales)
SELECT *
  FROM sales_without_amount
    PIVOT(AVG(discount_percent) FOR quarter IN (ANY ORDER BY quarter))
  ORDER BY empid","000200: SQL compilation error: Diagnostic { kind: Error, message: ""table 'embucket.public.quarterly_sales' not found"", span: None, notes: [], helps: [] }","0: DataFusion error: Error during planning: table 'embucket.public.quarterly_sales' not found, at crates/core-executor/src/query.rs:1638:14
1: Diagnostic(Diagnostic { kind: Error, message: ""table 'embucket.public.quarterly_sales' not found"", span: None, notes: [], helps: [] }, Plan(""table 'embucket.public.quarterly_sales' not found""))"
sql/bronze_scope/other/positional_parameters.slt,"SELECT $1 as value, $2 as category
FROM VALUES (300, 'C'), (100, 'A'), (200, 'B')
ORDER BY $1","000200: Schema error: No field named value. Valid fields are column1, column2.","0: DataFusion error: Schema error: No field named value. Valid fields are column1, column2., at crates/core-executor/src/query.rs:1638:14
1: SchemaError(FieldNotFound { field: Column { relation: None, name: ""value"" }, valid_fields: [Column { relation: None, name: ""column1"" }, Column { relation: None, name: ""column2"" }] }, Some(""""))"
sql/bronze_scope/sql-reference-commands/Query_syntax/pivot.slt,"SELECT SUM(q1_sales) AS q1_sales_total,
       SUM(q2_sales) AS q2_sales_total,
       SUM(q3_sales) AS q3_sales_total,
       SUM(q4_sales) AS q4_sales_total,
       MAX(q1_discount) AS q1_maximum_discount,
       MAX(q2_discount) AS q2_maximum_discount,
       MAX(q3_discount) AS q3_maximum_discount,
       MAX(q4_discount) AS q4_maximum_discount
  FROM
    (SELECT amount,
            quarter AS quarter_amount,
            quarter AS quarter_discount,
            discount_percent
      FROM quarterly_sales)
  PIVOT (
    SUM(amount)
    FOR quarter_amount IN (
      '2023_Q1',
      '2023_Q2',
      '2023_Q3',
      '2023_Q4'))
  PIVOT (
    MAX(discount_percent)
    FOR quarter_discount IN (
      '2023_Q1',
      '2023_Q2',
      '2023_Q3',
      '2023_Q4'))
  AS pivoted_data (
    q1_sales, q2_sales, q3_sales, q4_sales,
    q1_discount, q2_discount, q3_discount, q4_discount
  )","000200: SQL compilation error: Diagnostic { kind: Error, message: ""table 'embucket.public.quarterly_sales' not found"", span: None, notes: [], helps: [] }","0: DataFusion error: Error during planning: table 'embucket.public.quarterly_sales' not found, at crates/core-executor/src/query.rs:1638:14
1: Diagnostic(Diagnostic { kind: Error, message: ""table 'embucket.public.quarterly_sales' not found"", span: None, notes: [], helps: [] }, Plan(""table 'embucket.public.quarterly_sales' not found""))"
sql/bronze_scope/sql-reference-functions/String_&_binary/search.slt,"WITH lines AS (
  SELECT * FROM VALUES
    (4,'Henry IV Part 1',1,'1.1.1','KING HENRY IV','So shaken as we are, so wan with care,')
  AS t(line_id, play, speech_num, act_scene_line, character, line)
)
SELECT SEARCH(character, 'king queen'), character
  FROM lines
  WHERE line_id=4",000200: SQL compilation error: unsupported feature: Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search,"0: DataFusion error: Schema error: No field named value. Valid fields are column1, column2., at crates/core-executor/src/query.rs:1638:14
1: SchemaError(FieldNotFound { field: Column { relation: None, name: ""value"" }, valid_fields: [Column { relation: None, name: ""column1"" }, Column { relation: None, name: ""column2"" }] }, Some(""""))"
sql/bronze_scope/other/positional_parameters.slt,"SELECT $1 as value
FROM VALUES (10), (20), (30), (40)
WHERE $1 > 20",000200: Schema error: No field named value. Valid fields are column1.,
sql/bronze_scope/sql-reference-functions/String_&_binary/search.slt,"WITH lines AS (
  SELECT * FROM VALUES
    (100109,'Troilus and Cressida',31,'2.1.53','ACHILLES','Why, how now, Ajax! wherefore do you thus? How now,'),
    (16448,'As You Like It',2,'2.3.6','ADAM','And wherefore are you gentle, strong and valiant?'),
    (24055,'The Comedy of Errors',14,'5.1.41','AEMELIA','Be quiet, people. Wherefore throng you hither?'),
    (99330,'Troilus and Cressida',30,'1.1.102','AENEAS','How now, Prince Troilus! wherefore not afield?'),
    (92454,'The Tempest',150,'2.1.343','ALONSO','Wherefore this ghastly looking?')
  AS t(line_id, play, speech_num, act_scene_line, character, line)
)
SELECT *
  FROM lines
  WHERE SEARCH(line, 'wherefore')
  ORDER BY character LIMIT 5",000200: SQL compilation error: unsupported feature: Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search,"0: DataFusion error: This feature is not implemented: Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search, at crates/core-executor/src/query.rs:280:44
1: NotImplemented(""Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search"")"
sql/bronze_scope/sql-reference-commands/Query_syntax/limit.slt,SELECT * FROM lim_test LIMIT 1 OFFSET -1;,"000200: Optimizer rule 'push_down_limit' failed
caused by
Error during planning: OFFSET must be >=0, '-1' was provided","0: DataFusion error: This feature is not implemented: Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search, at crates/core-executor/src/query.rs:280:44
1: NotImplemented(""Function 'search' is not implemented yet. Details: https://docs.snowflake.com/en/sql-reference/functions/search"")"
sql/bronze_scope/other/positional_parameters.slt,"SELECT $1 + $2 as sum_cols, $1 * $2 as product_cols, $1 - $2 as diff_cols
FROM VALUES (10, 5), (20, 3), (15, 7)","000200: SQL compilation error: Diagnostic { kind: Error, message: ""expressions have incompatible types"", span: None, notes: [DiagnosticNote { message: ""has type Null"", span: None }, DiagnosticNote { message: ""has type Null"", span: None }], helps: [] }","0: DataFusion error: Error during planning: Cannot coerce arithmetic expression Null + Null to valid types, at crates/core-executor/src/query.rs:1638:14
1: Diagnostic(Diagnostic { kind: Error, message: ""expressions have incompatible types"", span: None, notes: [DiagnosticNote { message: ""has type Null"", span: None }, DiagnosticNote { message: ""has type Null"", span: None }], helps: [] }, Plan(""Cannot coerce arithmetic expression Null + Null to valid types""))"
